evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
\SEL002061,\SS028,\Sproblem_method_fit,\SPMF00111,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002062,\SS005,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002063,\SS016,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002064,\SS021,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002065,\SS024,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002066,\SS022,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002067,\SS053,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002068,\SS079,\Sproblem_method_fit,\SPMF00112,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、CP-SATは論理・scheduling global constraints;可行性探索;証明。ただし弱いpropagationで爆発;実数・滑らか構造の利用は弱い。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002069,\SS005,\Sproblem_method_fit,\SPMF00113,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、動的計画法は汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002070,\SS016,\Sproblem_method_fit,\SPMF00113,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、動的計画法は汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002071,\SS021,\Sproblem_method_fit,\SPMF00113,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、動的計画法は汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002072,\SS024,\Sproblem_method_fit,\SPMF00113,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、動的計画法は汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002073,\SS054,\Sproblem_method_fit,\SPMF00113,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、動的計画法は汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002074,\SS005,\Sproblem_method_fit,\SPMF00114,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、組合せlocal searchは汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002075,\SS016,\Sproblem_method_fit,\SPMF00114,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、組合せlocal searchは汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002076,\SS021,\Sproblem_method_fit,\SPMF00114,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、組合せlocal searchは汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002077,\SS024,\Sproblem_method_fit,\SPMF00114,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、組合せlocal searchは汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002078,\SS054,\Sproblem_method_fit,\SPMF00114,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、組合せlocal searchは汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002079,\SS023,\Sproblem_method_fit,\SPMF00114,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、組合せlocal searchは汎用最適化より速く強い保証;解釈しやすい。ただし構造が崩れると適用不能;state explosion。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002080,\SS005,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002081,\SS016,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002082,\SS021,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002083,\SS024,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002084,\SS017,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002085,\SS029,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002086,\SS030,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002087,\SS056,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002088,\SS064,\Sproblem_method_fit,\SPMF00115,\Srow,\S混合整数線形計画の主要特徴（linear、mixed、not_differentiable、cheap）に対し、逐次二次計画法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_GRAPH;ALT_DYNAMIC_PROGRAMMING;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Smedium,\S2026-07-13
\SEL002089,\SS021,\Sproblem_method_fit,\SPMF00116,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002090,\SS024,\Sproblem_method_fit,\SPMF00116,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002091,\SS028,\Sproblem_method_fit,\SPMF00116,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002092,\SS005,\Sproblem_method_fit,\SPMF00116,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002093,\SS016,\Sproblem_method_fit,\SPMF00116,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002094,\SS025,\Sproblem_method_fit,\SPMF00116,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、branch-and-cutはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
\SEL002095,\SS021,\Sproblem_method_fit,\SPMF00117,\Srow,\S混合整数二次計画の主要特徴（quadratic、mixed、not_differentiable、cheap）に対し、空間branch-and-boundはgap/証明;論理・整数;強力presolve/cut。ただし指数的;定式化品質(Big-M/対称性)依存;memory。 汎用最適化の前に ALT_RELAXATION;ALT_SPECIALIZED を確認する。,\Ssupporting_or_primary,\Shigh,\S2026-07-13
