problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
PA039,hyperparameter optimization,M_TPE,TPE,MF_SURROGATE_HPO,default_choice,first_try,mixed,simulation,bounds,nonconvex,unknown,none_available,medium,expensive,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA,S034;S035;S037;S038;S036;S059;S069;S075,high,2026-07-13
PA039,hyperparameter optimization,M_BAYESIAN_OPT_GP,Gaussian process Bayesian optimization,MF_SURROGATE_HPO,strongly_recommended,second_try,mixed,simulation,bounds,nonconvex,unknown,none_available,medium,expensive,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,S034;S035;S037;S038;S036;S059;S069;S075,high,2026-07-13
PA039,hyperparameter optimization,M_HYPERBAND_ASHA,Hyperband/ASHA,MF_SURROGATE_HPO,recommended,expert_guidance_recommended,mixed,simulation,bounds,nonconvex,unknown,none_available,medium,expensive,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_RAY_TUNE,S034;S035;S037;S038;S036;S059;S069;S075,medium,2026-07-13
PA039,hyperparameter optimization,M_SMAC_RF,SMAC random-forest surrogate,MF_SURROGATE_HPO,viable,expert_guidance_recommended,mixed,simulation,bounds,nonconvex,unknown,none_available,medium,expensive,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_SMAC3,S034;S035;S037;S038;S036;S059;S069;S075,medium,2026-07-13
PA039,hyperparameter optimization,M_RANDOM_SEARCH,random search,MF_SURROGATE_HPO,conditional,expert_guidance_recommended,mixed,simulation,bounds,nonconvex,unknown,none_available,medium,expensive,moderate_noise,global_candidate,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,評価が安価で大量可能;極端高次元;再現不能noiseを未model化,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_NEVERGRAD;I_OPTUNA;I_AX;I_SMAC3;I_RAY_TUNE,S034;S035;S037;S038;S036;S059;S069;S075,medium,2026-07-13
PA040,neural network学習,M_ADAMW,AdamW,MF_STOCHASTIC_ML,default_choice,first_try,continuous,general_nonlinear,unconstrained,nonconvex,smooth,stochastic_gradient,very_high,moderate,moderate_noise,local_stationary,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S047;S048;S049;S070,high,2026-07-13
PA040,neural network学習,M_MOMENTUM_SGD,momentum SGD,MF_STOCHASTIC_ML,strongly_recommended,second_try,continuous,general_nonlinear,unconstrained,nonconvex,smooth,stochastic_gradient,very_high,moderate,moderate_noise,local_stationary,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S047;S048;S049;S070,high,2026-07-13
PA040,neural network学習,M_ADAM,Adam,MF_STOCHASTIC_ML,recommended,expert_guidance_recommended,continuous,general_nonlinear,unconstrained,nonconvex,smooth,stochastic_gradient,very_high,moderate,moderate_noise,local_stationary,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S047;S048;S049;S070,medium,2026-07-13
PA040,neural network学習,M_LBFGS,L-BFGS法,MF_SMOOTH_LOCAL,conditional,expert_guidance_recommended,continuous,general_nonlinear,unconstrained,nonconvex,smooth,stochastic_gradient,very_high,moderate,moderate_noise,local_stationary,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,noiseが局所model・停止判定を破壊する。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_NLOPT;I_PETSC_TAO;I_JAXOPT;I_PYTORCH_OPTIM;I_OPTIMJL,S047;S048;S049;S070;S002;S056;S057;S065,medium,2026-07-13
PA040,neural network学習,M_BAYESIAN_OPT_GP,Gaussian process Bayesian optimization,MF_SURROGATE_HPO,generally_unsuitable,avoid_as_default,continuous,general_nonlinear,unconstrained,nonconvex,smooth,stochastic_gradient,very_high,moderate,moderate_noise,local_stationary,評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,問題の主要構造・変数型・保証要求と不整合。,大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,I_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,S047;S048;S049;S070;S034;S035;S036;S037;S038;S059;S069;S075,medium,2026-07-13
PA041,大規模確率的ERM,M_SGD,確率的勾配降下法,MF_STOCHASTIC_ML,default_choice,first_try,continuous,general_nonlinear,unconstrained,convex,smooth,stochastic_gradient,very_high,cheap,moderate_noise,convex_global,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S047;S048;S049;S070,high,2026-07-13
PA041,大規模確率的ERM,M_MOMENTUM_SGD,momentum SGD,MF_STOCHASTIC_ML,strongly_recommended,second_try,continuous,general_nonlinear,unconstrained,convex,smooth,stochastic_gradient,very_high,cheap,moderate_noise,convex_global,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S047;S048;S049;S070,high,2026-07-13
PA041,大規模確率的ERM,M_ADAMW,AdamW,MF_STOCHASTIC_ML,recommended,expert_guidance_recommended,continuous,general_nonlinear,unconstrained,convex,smooth,stochastic_gradient,very_high,cheap,moderate_noise,convex_global,unbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,小規模高精度凸問題;厳密gap必須;勾配が不正,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,epoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,I_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,S047;S048;S049;S070,medium,2026-07-13
PA041,大規模確率的ERM,M_COORDINATE_DESCENT,座標降下法,MF_COMPOSITE_CONVEX,viable,expert_guidance_recommended,continuous,general_nonlinear,unconstrained,convex,smooth,stochastic_gradient,very_high,cheap,moderate_noise,convex_global,凸性または適切な単調性。近接作用素・射影・分解が計算可能。,非凸で証明必須;prox/射影が高価;離散変数,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S047;S048;S049;S055;S061;S066;S067;S056,medium,2026-07-13
PA041,大規模確率的ERM,M_LBFGS,L-BFGS法,MF_SMOOTH_LOCAL,conditional,expert_guidance_recommended,continuous,general_nonlinear,unconstrained,convex,smooth,stochastic_gradient,very_high,cheap,moderate_noise,convex_global,目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,noiseが局所model・停止判定を破壊する。,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_NLOPT;I_PETSC_TAO;I_JAXOPT;I_PYTORCH_OPTIM;I_OPTIMJL,S047;S048;S049;S002;S056;S057;S065,medium,2026-07-13
PA042,最適制御,M_DIRECT_COLLOCATION,direct collocation,MF_OPTIMAL_CONTROL,default_choice,first_try,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_CASADI;I_DRAKE,S042;S043;S076;S050,high,2026-07-13
PA042,最適制御,M_MULTIPLE_SHOOTING,multiple shooting,MF_OPTIMAL_CONTROL,strongly_recommended,second_try,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_CASADI;I_ACADOS;I_DRAKE,S042;S043;S076;S050,high,2026-07-13
PA042,最適制御,M_ILQR_DDP,iLQR/DDP,MF_OPTIMAL_CONTROL,recommended,expert_guidance_recommended,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_ACADOS,S042;S043;S076;S050,medium,2026-07-13
PA042,最適制御,M_DIRECT_SHOOTING,direct shooting,MF_OPTIMAL_CONTROL,viable,expert_guidance_recommended,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,動力学が未同定;不連続eventを無処理;高いmodel mismatch,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,,S042;S043;S076;S050,medium,2026-07-13
PA042,最適制御,M_INTERIOR_POINT_NLP,NLP内点法,MF_CONSTRAINED_NLP,conditional,expert_guidance_recommended,trajectory,general_nonlinear,dynamics,nonconvex,smooth,automatic_differentiation,high,expensive,deterministic,local_stationary,制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,離散変数;不連続制約;強いノイズ,非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_SCIPY_TRUST_CONSTR;I_IPOPT;I_PYOMO;I_KNITRO;I_CASADI,S042;S043;S076;S017;S029;S030;S056;S064,medium,2026-07-13
PA043,model predictive control,M_ADMM_QP,operator-splitting QP,MF_LP_QP_CONIC,default_choice,first_try,trajectory,quadratic,dynamics,convex,smooth,analytic_gradient,high,cheap,deterministic,local_stationary,問題が対応する標準形に表現され、凸性・cone条件が満たされる。,black-box;一般非凸を凸として誤分類;係数が不正確,モデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,目的・制約・微分の各評価回数と総wall-clockを分けて記録。,I_OSQP;I_CVXPY;I_ACADOS,S012;S043;S076;S004;S010;S013;S014;S016;S055;S062,high,2026-07-13
