evidence_link_id,source_id,target_table,target_id,supported_field,claim_summary,evidence_role,confidence,last_verified
EL001891,S014,problem_method_fit,PMF00092,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、primal-dual錐内点法は大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001892,S016,problem_method_fit,PMF00092,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、primal-dual錐内点法は大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001893,S055,problem_method_fit,PMF00092,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、primal-dual錐内点法は大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001894,S062,problem_method_fit,PMF00092,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、primal-dual錐内点法は大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,high,2026-07-13
EL001895,S021,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001896,S024,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001897,S028,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001898,S006,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001899,S007,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001900,S008,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001901,S009,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001902,S072,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001903,S073,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001904,S074,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001905,S056,problem_method_fit,PMF00093,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、multi-start局所最適化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001906,S021,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001907,S024,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001908,S028,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001909,S017,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001910,S029,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001911,S030,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001912,S056,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001913,S064,problem_method_fit,PMF00094,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、NLP内点法は一般制約を直接扱う;KKT診断;疎性利用。ただし微分とスケーリングに敏感;非凸では局所解;可行性が難しいと停滞。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001914,S021,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001915,S024,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001916,S028,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001917,S006,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001918,S007,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001919,S008,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001920,S009,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001921,S072,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001922,S073,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001923,S074,problem_method_fit,PMF00095,row,非凸QP/QCQPの主要特徴（quadratic、mixed、analytic_gradient、cheap）に対し、差分進化は多峰性;複数解候補;局所法の初期値依存を緩和。ただし評価費大;証明が弱い;次元の呪い。 汎用最適化の前に ALT_RELAXATION;ALT_GENERIC_OPT を確認する。,supporting_or_primary,medium,2026-07-13
EL001924,S010,problem_method_fit,PMF00096,row,二次錐計画の主要特徴（linear、conic、analytic_gradient、cheap）に対し、primal-dual錐内点法は大域性;gap/dual;疎性;成熟solver。ただし形式に入らない非線形・非凸には不適;数値スケール・退化。 汎用最適化の前に ALT_SPECIALIZED を確認する。,supporting_or_primary,high,2026-07-13
