problem_id,problem_name_ja,method_id,method_name_ja,method_family_id,fit_level,beginner_priority,variable_type,objective_structure,constraint_structure,convexity,smoothness,derivative_access,dimension_context,evaluation_cost,noise,solution_requirement,required_conditions,exclusion_conditions,guarantee_notes,budget_notes,representative_implementation_ids,evidence_source_ids,confidence,last_verified
\SPA036,\S単体上の最適化,\SM_PROJECTED_GRADIENT,\S射影勾配法,\SMF_CONSTRAINED_NLP,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Sgeneral_nonlinear,\Smanifold,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PETSC_TAO;I_JAXOPT,\SS055;S066;S017;S029;S030;S056;S064,\Shigh,\S2026-07-13
\SPA036,\S単体上の最適化,\SM_SLSQP,\SSLSQP,\SMF_CONSTRAINED_NLP,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Smanifold,\Sconvex,\Ssmooth,\Sanalytic_gradient,\Shigh,\Scheap,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S離散変数;不連続制約;強いノイズ,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_SLSQP,\SS055;S066;S017;S029;S030;S056;S064;S002,\Smedium,\S2026-07-13
\SPA037,\SSO(3)/SE(3)上の最適化,\SM_BFGS,\SBFGS法,\SMF_SMOOTH_LOCAL,\Sconditional,\Sexpert_only,\Smanifold,\Ssum_of_squares,\Smanifold,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\S不連続;評価ノイズが勾配を支配;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_BFGS;I_OPTIMJL,\SS041;S044;S071;S002;S056;S057,\Smedium,\S2026-07-13
\SPA037,\SSO(3)/SE(3)上の最適化,\SM_LEVENBERG_MARQUARDT,\SLevenberg–Marquardt法,\SMF_TRUST_REGION,\Srecommended,\Sexpert_only,\Smanifold,\Ssum_of_squares,\Smanifold,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S局所モデルと微分情報が利用可能。,\S不連続;強いノイズ;微分不能,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_LEAST_SQUARES_LM;I_CERES,\SS041;S044;S071;S002;S003;S056,\Smedium,\S2026-07-13
\SPA037,\SSO(3)/SE(3)上の最適化,\SM_RIEMANNIAN_GRADIENT,\SRiemann勾配法,\SMF_MANIFOLD,\Sstrongly_recommended,\Sexpert_guidance_recommended,\Smanifold,\Ssum_of_squares,\Smanifold,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S変数の多様体構造、接空間射影、retraction、Riemann metricが定義可能。,\S多様体構造が不要;不連続;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMANOPT;I_MANOPT_MATLAB,\SS041;S044;S071;S045,\Shigh,\S2026-07-13
\SPA037,\SSO(3)/SE(3)上の最適化,\SM_RIEMANNIAN_TRUST_REGION,\SRiemann trust-region法,\SMF_MANIFOLD,\Sdefault_choice,\Sexpert_guidance_recommended,\Smanifold,\Ssum_of_squares,\Smanifold,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S変数の多様体構造、接空間射影、retraction、Riemann metricが定義可能。,\S多様体構造が不要;不連続;離散変数,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMANOPT;I_MANOPT_MATLAB,\SS041;S044;S071;S045,\Shigh,\S2026-07-13
\SPA037,\SSO(3)/SE(3)上の最適化,\SM_SLSQP,\SSLSQP,\SMF_CONSTRAINED_NLP,\Sgenerally_unsuitable,\Savoid_as_default,\Smanifold,\Ssum_of_squares,\Smanifold,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Smedium,\Smoderate,\Sdeterministic,\Slocal_stationary,\S制約・目的が滑らか。適切な制約資格条件と数値スケーリング。,\S問題の主要構造・変数型・保証要求と不整合。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_SCIPY_SLSQP,\SS041;S044;S071;S017;S029;S030;S056;S064;S002,\Smedium,\S2026-07-13
\SPA038,\S多目的連続最適化,\SM_EPSILON_CONSTRAINT,\Sε-constraint法,\SMF_MULTI_OBJECTIVE,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Smultiobjective,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Smoderate,\Sdeterministic,\Spareto_set,\S目的の方向・scale・意思決定者の選好または十分な評価予算。,\S実際には単一utilityが明確;評価予算が極小,\S保証の種類と実装statusを個別確認。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS039;S068;S055,\Smedium,\S2026-07-13
\SPA038,\S多目的連続最適化,\SM_MOEA_D,\SMOEA/D,\SMF_MULTI_OBJECTIVE,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Smultiobjective,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Smoderate,\Sdeterministic,\Spareto_set,\S目的の方向・scale・意思決定者の選好または十分な評価予算。,\S実際には単一utilityが明確;評価予算が極小,\S保証の種類と実装statusを個別確認。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO,\SS039;S068,\Smedium,\S2026-07-13
\SPA038,\S多目的連続最適化,\SM_NSGA_II,\SNSGA-II,\SMF_MULTI_OBJECTIVE,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Smultiobjective,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Smoderate,\Sdeterministic,\Spareto_set,\S目的の方向・scale・意思決定者の選好または十分な評価予算。,\S実際には単一utilityが明確;評価予算が極小,\S保証の種類と実装statusを個別確認。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO;I_DEAP,\SS039;S068,\Shigh,\S2026-07-13
\SPA038,\S多目的連続最適化,\SM_NSGA_III,\SNSGA-III,\SMF_MULTI_OBJECTIVE,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Smultiobjective,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Smoderate,\Sdeterministic,\Spareto_set,\S目的の方向・scale・意思決定者の選好または十分な評価予算。,\S実際には単一utilityが明確;評価予算が極小,\S保証の種類と実装statusを個別確認。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_PYMOO,\SS039;S068,\Shigh,\S2026-07-13
\SPA038,\S多目的連続最適化,\SM_WEIGHTED_SUM,\S重み付き和scalarization,\SMF_MULTI_OBJECTIVE,\Sviable,\Sexpert_guidance_recommended,\Scontinuous,\Smultiobjective,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Smoderate,\Sdeterministic,\Spareto_set,\S目的の方向・scale・意思決定者の選好または十分な評価予算。,\S実際には単一utilityが明確;評価予算が極小,\S保証の種類と実装statusを個別確認。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS039;S068;S055,\Smedium,\S2026-07-13
\SPA039,\Shyperparameter optimization,\SM_BAYESIAN_OPT_GP,\SGaussian process Bayesian optimization,\SMF_SURROGATE_HPO,\Sstrongly_recommended,\Ssecond_try,\Smixed,\Ssimulation,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Sexpensive,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,\SS034;S035;S037;S038;S036;S059;S069;S075,\Shigh,\S2026-07-13
\SPA039,\Shyperparameter optimization,\SM_HYPERBAND_ASHA,\SHyperband/ASHA,\SMF_SURROGATE_HPO,\Srecommended,\Sexpert_guidance_recommended,\Smixed,\Ssimulation,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Sexpensive,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA;I_RAY_TUNE,\SS034;S035;S037;S038;S036;S059;S069;S075,\Smedium,\S2026-07-13
\SPA039,\Shyperparameter optimization,\SM_RANDOM_SEARCH,\Srandom search,\SMF_SURROGATE_HPO,\Sconditional,\Sexpert_guidance_recommended,\Smixed,\Ssimulation,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Sexpensive,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_NEVERGRAD;I_OPTUNA;I_AX;I_SMAC3;I_RAY_TUNE,\SS034;S035;S037;S038;S036;S059;S069;S075,\Smedium,\S2026-07-13
\SPA039,\Shyperparameter optimization,\SM_SMAC_RF,\SSMAC random-forest surrogate,\SMF_SURROGATE_HPO,\Sviable,\Sexpert_guidance_recommended,\Smixed,\Ssimulation,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Sexpensive,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_SMAC3,\SS034;S035;S037;S038;S036;S059;S069;S075,\Smedium,\S2026-07-13
\SPA039,\Shyperparameter optimization,\SM_TPE,\STPE,\SMF_SURROGATE_HPO,\Sdefault_choice,\Sfirst_try,\Smixed,\Ssimulation,\Sbounds,\Snonconvex,\Sunknown,\Snone_available,\Smedium,\Sexpensive,\Smoderate_noise,\Sglobal_candidate,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S評価が安価で大量可能;極端高次元;再現不能noiseを未model化,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA,\SS034;S035;S037;S038;S036;S059;S069;S075,\Shigh,\S2026-07-13
\SPA040,\Sneural network学習,\SM_ADAM,\SAdam,\SMF_STOCHASTIC_ML,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Snonconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Smoderate,\Smoderate_noise,\Slocal_stationary,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS047;S048;S049;S070,\Smedium,\S2026-07-13
\SPA040,\Sneural network学習,\SM_ADAMW,\SAdamW,\SMF_STOCHASTIC_ML,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Snonconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Smoderate,\Smoderate_noise,\Slocal_stationary,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS047;S048;S049;S070,\Shigh,\S2026-07-13
\SPA040,\Sneural network学習,\SM_BAYESIAN_OPT_GP,\SGaussian process Bayesian optimization,\SMF_SURROGATE_HPO,\Sgenerally_unsuitable,\Savoid_as_default,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Snonconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Smoderate,\Smoderate_noise,\Slocal_stationary,\S評価が高価で履歴再利用に価値がある。search spaceとnoise/resourceを適切にmodel化。,\S問題の主要構造・変数型・保証要求と不整合。,\S大域的に探索するが有限予算の最適性証明ではない。seed/再実行/下界比較が必要。,\S評価回数を主予算として管理。surrogate fit時間より実評価節約が価値を持つ条件を確認。,\SI_OPTUNA;I_BOTORCH;I_AX;I_RAY_TUNE,\SS047;S048;S049;S070;S034;S035;S036;S037;S038;S059;S069;S075,\Smedium,\S2026-07-13
\SPA040,\Sneural network学習,\SM_LBFGS,\SL-BFGS法,\SMF_SMOOTH_LOCAL,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Snonconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Smoderate,\Smoderate_noise,\Slocal_stationary,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\Snoiseが局所model・停止判定を破壊する。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NLOPT;I_PETSC_TAO;I_JAXOPT;I_PYTORCH_OPTIM;I_OPTIMJL,\SS047;S048;S049;S070;S002;S056;S057;S065,\Smedium,\S2026-07-13
\SPA040,\Sneural network学習,\SM_MOMENTUM_SGD,\Smomentum SGD,\SMF_STOCHASTIC_ML,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Snonconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Smoderate,\Smoderate_noise,\Slocal_stationary,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS047;S048;S049;S070,\Shigh,\S2026-07-13
\SPA041,\S大規模確率的ERM,\SM_ADAMW,\SAdamW,\SMF_STOCHASTIC_ML,\Srecommended,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Scheap,\Smoderate_noise,\Sconvex_global,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS047;S048;S049;S070,\Smedium,\S2026-07-13
\SPA041,\S大規模確率的ERM,\SM_COORDINATE_DESCENT,\S座標降下法,\SMF_COMPOSITE_CONVEX,\Sviable,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Scheap,\Smoderate_noise,\Sconvex_global,\S凸性または適切な単調性。近接作用素・射影・分解が計算可能。,\S非凸で証明必須;prox/射影が高価;離散変数,\Sモデル仮定、数値許容差、solver status、primal/dual residualまたはgapを満たす場合に限る。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\S,\SS047;S048;S049;S055;S061;S066;S067;S056,\Smedium,\S2026-07-13
\SPA041,\S大規模確率的ERM,\SM_LBFGS,\SL-BFGS法,\SMF_SMOOTH_LOCAL,\Sconditional,\Sexpert_guidance_recommended,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Scheap,\Smoderate_noise,\Sconvex_global,\S目的が局所的に十分滑らか。微分情報または信頼できる近似が利用可能。,\Snoiseが局所model・停止判定を破壊する。,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_NLOPT;I_PETSC_TAO;I_JAXOPT;I_PYTORCH_OPTIM;I_OPTIMJL,\SS047;S048;S049;S002;S056;S057;S065,\Smedium,\S2026-07-13
\SPA041,\S大規模確率的ERM,\SM_MOMENTUM_SGD,\Smomentum SGD,\SMF_STOCHASTIC_ML,\Sstrongly_recommended,\Ssecond_try,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Scheap,\Smoderate_noise,\Sconvex_global,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS047;S048;S049;S070,\Shigh,\S2026-07-13
\SPA041,\S大規模確率的ERM,\SM_SGD,\S確率的勾配降下法,\SMF_STOCHASTIC_ML,\Sdefault_choice,\Sfirst_try,\Scontinuous,\Sgeneral_nonlinear,\Sunconstrained,\Sconvex,\Ssmooth,\Sstochastic_gradient,\Svery_high,\Scheap,\Smoderate_noise,\Sconvex_global,\Sunbiasedまたは有用なstochastic gradient、学習率schedule、batch sampling。,\S小規模高精度凸問題;厳密gap必須;勾配が不正,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\Sepoch/stepだけでなくsample処理数、forward/backward、validation費を追跡。,\SI_OPTAX;I_PYTORCH_OPTIM;I_TENSORFLOW_OPTIM,\SS047;S048;S049;S070,\Shigh,\S2026-07-13
\SPA042,\S最適制御,\SM_DIRECT_COLLOCATION,\Sdirect collocation,\SMF_OPTIMAL_CONTROL,\Sdefault_choice,\Sfirst_try,\Strajectory,\Sgeneral_nonlinear,\Sdynamics,\Snonconvex,\Ssmooth,\Sautomatic_differentiation,\Shigh,\Sexpensive,\Sdeterministic,\Slocal_stationary,\S動力学model・離散化・境界条件が妥当。導関数または線形化が利用可能。,\S動力学が未同定;不連続eventを無処理;高いmodel mismatch,\S非凸では局所stationary/KKT点。凸性が確認できる場合のみ局所条件を大域性へ読み替えられる。,\S目的・制約・微分の各評価回数と総wall-clockを分けて記録。,\SI_CASADI;I_DRAKE,\SS042;S043;S076;S050,\Shigh,\S2026-07-13
